node_id,node_type,service_name,environment,region,zone,host_id,container_id,version,cpu_capacity,memory_capacity,replica_count,criticality,scenario_id,topology_id
consumer_19,web_service,kafka_consumer_19,production,ap-southeast-1,ap-southeast-1b,host-454,ct-6656,v1.0.0,16.0,64.0,1,low,scen_000065,top_0065
ingest_01,api_gateway,ingestion_gateway,production,eu-central-1,eu-central-1b,host-966,ct-5302,v3.6.0,8.0,32.0,1,critical,scen_000067,top_0067
kafka_broker,kafka,kafka,production,eu-central-1,eu-central-1c,host-913,ct-2284,v1.1.0,8.0,64.0,4,critical,scen_000067,top_0067
notif_01,notification_service,notification_service,production,eu-central-1,eu-central-1b,host-346,ct-4387,v2.1.0,16.0,8.0,2,high,scen_000067,top_0067
user_01,user_service,user_service,production,eu-central-1,eu-central-1a,host-332,ct-5645,v2.6.0,8.0,64.0,4,medium,scen_000067,top_0067
db_event,mysql,mysql,production,eu-central-1,eu-central-1b,host-414,ct-8277,v2.4.0,16.0,4.0,4,high,scen_000067,top_0067
consumer_1,web_service,kafka_consumer_1,production,eu-central-1,eu-central-1b,host-880,ct-2310,v2.2.0,8.0,8.0,3,low,scen_000067,top_0067
consumer_2,web_service,kafka_consumer_2,production,eu-central-1,eu-central-1c,host-842,ct-6633,v3.6.0,16.0,4.0,5,low,scen_000067,top_0067
consumer_3,web_service,kafka_consumer_3,production,eu-central-1,eu-central-1a,host-831,ct-9833,v1.8.0,16.0,32.0,1,low,scen_000067,top_0067
consumer_4,web_service,kafka_consumer_4,production,eu-central-1,eu-central-1c,host-659,ct-3720,v2.0.0,16.0,64.0,3,low,scen_000067,top_0067
consumer_5,web_service,kafka_consumer_5,production,eu-central-1,eu-central-1c,host-499,ct-6386,v3.6.0,16.0,64.0,4,low,scen_000067,top_0067
consumer_6,web_service,kafka_consumer_6,production,eu-central-1,eu-central-1a,host-792,ct-3276,v3.1.0,16.0,16.0,5,low,scen_000067,top_0067
gw_01,api_gateway,api_gateway,production,ap-southeast-1,ap-southeast-1c,host-890,ct-9262,v2.4.0,2.0,8.0,2,critical,scen_000068,top_0068
auth_01,auth_service,auth_service,production,ap-southeast-1,ap-southeast-1a,host-151,ct-6192,v1.3.0,16.0,4.0,1,high,scen_000068,top_0068
order_01,order_service,order_service,production,ap-southeast-1,ap-southeast-1a,host-124,ct-5319,v2.6.0,16.0,8.0,4,critical,scen_000068,top_0068
pay_01,payment_service,payment_service,production,ap-southeast-1,ap-southeast-1a,host-907,ct-7586,v3.0.0,8.0,16.0,1,critical,scen_000068,top_0068
inv_01,inventory_service,inventory_service,production,ap-southeast-1,ap-southeast-1c,host-485,ct-6166,v2.2.0,8.0,16.0,2,high,scen_000068,top_0068
db_master,postgresql,postgresql,production,ap-southeast-1,ap-southeast-1a,host-187,ct-3714,v2.5.0,4.0,8.0,3,critical,scen_000068,top_0068
cache_01,redis,redis,production,ap-southeast-1,ap-southeast-1b,host-929,ct-1263,v3.4.0,16.0,32.0,4,high,scen_000068,top_0068
mq_01,kafka,kafka,production,ap-southeast-1,ap-southeast-1c,host-155,ct-1746,v1.2.0,2.0,8.0,1,high,scen_000068,top_0068
ecom_aux_1,user_service,user_service_1,production,ap-southeast-1,ap-southeast-1b,host-467,ct-9849,v2.6.0,8.0,32.0,2,low,scen_000068,top_0068
ecom_aux_2,user_service,user_service_2,production,ap-southeast-1,ap-southeast-1b,host-181,ct-3480,v1.0.0,8.0,64.0,5,low,scen_000068,top_0068
ecom_aux_3,user_service,user_service_3,production,ap-southeast-1,ap-southeast-1b,host-891,ct-7692,v2.2.0,8.0,8.0,1,low,scen_000068,top_0068
ecom_aux_4,user_service,user_service_4,production,ap-southeast-1,ap-southeast-1a,host-290,ct-8115,v1.9.0,2.0,8.0,5,low,scen_000068,top_0068
ecom_aux_5,user_service,user_service_5,production,ap-southeast-1,ap-southeast-1c,host-834,ct-3859,v1.7.0,8.0,8.0,4,low,scen_000068,top_0068
ecom_aux_6,user_service,user_service_6,production,ap-southeast-1,ap-southeast-1b,host-128,ct-9807,v3.1.0,2.0,8.0,5,low,scen_000068,top_0068
ecom_aux_7,user_service,user_service_7,production,ap-southeast-1,ap-southeast-1c,host-222,ct-5893,v3.1.0,2.0,4.0,4,low,scen_000068,top_0068
ecom_aux_8,user_service,user_service_8,production,ap-southeast-1,ap-southeast-1a,host-515,ct-7091,v3.2.0,2.0,64.0,2,low,scen_000068,top_0068
ecom_aux_9,user_service,user_service_9,production,ap-southeast-1,ap-southeast-1c,host-416,ct-2375,v2.2.0,2.0,32.0,1,low,scen_000068,top_0068
ecom_aux_10,user_service,user_service_10,production,ap-southeast-1,ap-southeast-1a,host-427,ct-3697,v1.6.0,8.0,16.0,2,low,scen_000068,top_0068
ecom_aux_11,user_service,user_service_11,production,ap-southeast-1,ap-southeast-1b,host-564,ct-8285,v3.9.0,4.0,8.0,4,low,scen_000068,top_0068
ecom_aux_12,user_service,user_service_12,production,ap-southeast-1,ap-southeast-1b,host-460,ct-6085,v1.6.0,4.0,16.0,1,low,scen_000068,top_0068
ecom_aux_13,user_service,user_service_13,production,ap-southeast-1,ap-southeast-1b,host-189,ct-5553,v1.3.0,8.0,64.0,2,low,scen_000068,top_0068
ecom_aux_14,user_service,user_service_14,production,ap-southeast-1,ap-southeast-1c,host-787,ct-8118,v2.9.0,8.0,8.0,1,low,scen_000068,top_0068
ecom_aux_15,user_service,user_service_15,production,ap-southeast-1,ap-southeast-1c,host-730,ct-9552,v3.1.0,2.0,32.0,3,low,scen_000068,top_0068
ecom_aux_16,user_service,user_service_16,production,ap-southeast-1,ap-southeast-1a,host-811,ct-1928,v3.0.0,8.0,8.0,1,low,scen_000068,top_0068
ecom_aux_17,user_service,user_service_17,production,ap-southeast-1,ap-southeast-1c,host-772,ct-8618,v2.7.0,16.0,32.0,1,low,scen_000068,top_0068
ecom_aux_18,user_service,user_service_18,production,ap-southeast-1,ap-southeast-1c,host-779,ct-5934,v1.1.0,16.0,8.0,5,low,scen_000068,top_0068
ecom_aux_19,user_service,user_service_19,production,ap-southeast-1,ap-southeast-1b,host-450,ct-8649,v1.7.0,2.0,4.0,1,low,scen_000068,top_0068
ecom_aux_20,user_service,user_service_20,production,ap-southeast-1,ap-southeast-1a,host-136,ct-4033,v2.9.0,8.0,32.0,5,low,scen_000068,top_0068
ecom_aux_21,user_service,user_service_21,production,ap-southeast-1,ap-southeast-1a,host-485,ct-8552,v1.8.0,4.0,8.0,3,low,scen_000068,top_0068
ecom_aux_22,user_service,user_service_22,production,ap-southeast-1,ap-southeast-1c,host-160,ct-2897,v2.8.0,4.0,4.0,1,low,scen_000068,top_0068
gw_01,api_gateway,api_gateway,production,us-east-1,us-east-1a,host-814,ct-2577,v2.1.0,16.0,64.0,5,critical,scen_000070,top_0070
auth_01,auth_service,auth_service,production,us-east-1,us-east-1c,host-806,ct-2993,v3.1.0,8.0,8.0,5,high,scen_000070,top_0070
order_01,order_service,order_service,production,us-east-1,us-east-1b,host-555,ct-9062,v2.9.0,4.0,8.0,1,critical,scen_000070,top_0070
pay_01,payment_service,payment_service,production,us-east-1,us-east-1c,host-504,ct-3673,v3.1.0,4.0,4.0,1,critical,scen_000070,top_0070
inv_01,inventory_service,inventory_service,production,us-east-1,us-east-1c,host-186,ct-6262,v1.6.0,8.0,32.0,4,high,scen_000070,top_0070
db_master,postgresql,postgresql,production,us-east-1,us-east-1a,host-841,ct-4226,v3.9.0,2.0,4.0,2,critical,scen_000070,top_0070
cache_01,redis,redis,production,us-east-1,us-east-1b,host-641,ct-2217,v2.3.0,2.0,32.0,4,high,scen_000070,top_0070
mq_01,kafka,kafka,production,us-east-1,us-east-1a,host-718,ct-9557,v2.0.0,2.0,8.0,1,high,scen_000070,top_0070
ecom_aux_1,user_service,user_service_1,production,us-east-1,us-east-1a,host-458,ct-3659,v3.2.0,4.0,16.0,1,low,scen_000070,top_0070
ecom_aux_2,user_service,user_service_2,production,us-east-1,us-east-1c,host-565,ct-8285,v1.5.0,4.0,16.0,2,low,scen_000070,top_0070
ecom_aux_3,user_service,user_service_3,production,us-east-1,us-east-1a,host-188,ct-6668,v1.3.0,4.0,4.0,2,low,scen_000070,top_0070
ecom_aux_4,user_service,user_service_4,production,us-east-1,us-east-1a,host-228,ct-9914,v2.9.0,16.0,8.0,2,low,scen_000070,top_0070
ecom_aux_5,user_service,user_service_5,production,us-east-1,us-east-1c,host-785,ct-6022,v2.5.0,8.0,4.0,1,low,scen_000070,top_0070
node_00,container,mesh_svc_0,production,us-west-2,us-west-2c,host-470,ct-1412,v3.0.0,2.0,8.0,1,critical,scen_000071,top_0071
node_01,order_service,mesh_svc_1,production,us-west-2,us-west-2b,host-605,ct-5683,v3.0.0,2.0,64.0,5,low,scen_000071,top_0071
node_02,payment_service,mesh_svc_2,production,us-west-2,us-west-2a,host-498,ct-7510,v3.7.0,4.0,32.0,2,critical,scen_000071,top_0071
node_03,postgresql,mesh_svc_3,production,us-west-2,us-west-2a,host-651,ct-6088,v3.4.0,2.0,64.0,3,critical,scen_000071,top_0071
node_04,api_gateway,mesh_svc_4,production,us-west-2,us-west-2a,host-898,ct-9359,v2.8.0,4.0,8.0,2,low,scen_000071,top_0071
node_05,order_service,mesh_svc_5,production,us-west-2,us-west-2c,host-671,ct-8501,v3.5.0,4.0,8.0,3,low,scen_000071,top_0071
node_06,postgresql,mesh_svc_6,production,us-west-2,us-west-2a,host-143,ct-1725,v2.5.0,2.0,8.0,2,critical,scen_000071,top_0071
node_07,inventory_service,mesh_svc_7,production,us-west-2,us-west-2c,host-709,ct-3509,v1.3.0,16.0,8.0,2,low,scen_000071,top_0071
node_08,vm_instance,mesh_svc_8,production,us-west-2,us-west-2a,host-208,ct-1607,v1.9.0,8.0,8.0,1,medium,scen_000071,top_0071
node_09,elasticsearch,mesh_svc_9,production,us-west-2,us-west-2b,host-295,ct-7386,v1.3.0,2.0,32.0,3,low,scen_000071,top_0071
node_10,notification_service,mesh_svc_10,production,us-west-2,us-west-2b,host-744,ct-1388,v3.2.0,4.0,16.0,3,medium,scen_000071,top_0071
node_11,elasticsearch,mesh_svc_11,production,us-west-2,us-west-2c,host-455,ct-7084,v3.2.0,4.0,4.0,4,medium,scen_000071,top_0071
node_12,load_balancer,mesh_svc_12,production,us-west-2,us-west-2c,host-493,ct-3361,v2.8.0,16.0,16.0,5,low,scen_000071,top_0071
node_13,vm_instance,mesh_svc_13,production,us-west-2,us-west-2b,host-901,ct-8009,v2.1.0,16.0,8.0,1,high,scen_000071,top_0071
node_14,object_storage,mesh_svc_14,production,us-west-2,us-west-2a,host-939,ct-6806,v3.4.0,4.0,16.0,5,low,scen_000071,top_0071
node_15,order_service,mesh_svc_15,production,us-west-2,us-west-2b,host-827,ct-7386,v2.0.0,8.0,16.0,4,high,scen_000071,top_0071
node_16,object_storage,mesh_svc_16,production,us-west-2,us-west-2c,host-966,ct-4106,v2.3.0,4.0,64.0,3,high,scen_000071,top_0071
node_17,user_service,mesh_svc_17,production,us-west-2,us-west-2a,host-643,ct-6797,v1.8.0,4.0,64.0,1,critical,scen_000071,top_0071
node_18,kafka,mesh_svc_18,production,us-west-2,us-west-2b,host-937,ct-1457,v2.1.0,2.0,32.0,1,high,scen_000071,top_0071
node_19,redis,mesh_svc_19,production,us-west-2,us-west-2a,host-715,ct-7346,v3.2.0,16.0,32.0,1,critical,scen_000071,top_0071
node_20,redis,mesh_svc_20,production,us-west-2,us-west-2c,host-221,ct-6760,v1.8.0,2.0,4.0,4,low,scen_000071,top_0071
node_21,container,mesh_svc_21,production,us-west-2,us-west-2c,host-811,ct-3415,v2.1.0,2.0,64.0,2,low,scen_000071,top_0071
node_22,mysql,mesh_svc_22,production,us-west-2,us-west-2c,host-774,ct-7565,v1.8.0,4.0,16.0,5,high,scen_000071,top_0071
node_23,postgresql,mesh_svc_23,production,us-west-2,us-west-2b,host-475,ct-6133,v3.5.0,4.0,4.0,3,low,scen_000071,top_0071
node_24,inventory_service,mesh_svc_24,production,us-west-2,us-west-2a,host-498,ct-2882,v2.9.0,16.0,8.0,3,high,scen_000071,top_0071
node_25,container,mesh_svc_25,production,us-west-2,us-west-2c,host-615,ct-7359,v3.4.0,8.0,4.0,5,low,scen_000071,top_0071
node_26,mysql,mesh_svc_26,production,us-west-2,us-west-2a,host-786,ct-3582,v3.0.0,4.0,64.0,4,low,scen_000071,top_0071
node_27,auth_service,mesh_svc_27,production,us-west-2,us-west-2a,host-113,ct-9977,v2.2.0,2.0,4.0,5,medium,scen_000071,top_0071
node_28,notification_service,mesh_svc_28,production,us-west-2,us-west-2c,host-516,ct-9786,v2.2.0,4.0,8.0,3,critical,scen_000071,top_0071
node_29,recommendation_service,mesh_svc_29,production,us-west-2,us-west-2a,host-784,ct-6555,v1.5.0,8.0,32.0,1,low,scen_000071,top_0071
node_30,user_service,mesh_svc_30,production,us-west-2,us-west-2a,host-229,ct-1044,v2.0.0,4.0,32.0,3,medium,scen_000071,top_0071
node_31,notification_service,mesh_svc_31,production,us-west-2,us-west-2a,host-177,ct-7057,v3.3.0,2.0,32.0,5,low,scen_000071,top_0071
node_32,rabbitmq,mesh_svc_32,production,us-west-2,us-west-2b,host-112,ct-2988,v3.9.0,8.0,4.0,3,medium,scen_000071,top_0071
ingest_01,api_gateway,ingestion_gateway,production,ap-southeast-1,ap-southeast-1a,host-248,ct-9586,v1.5.0,16.0,64.0,2,critical,scen_000075,top_0075
kafka_broker,kafka,kafka,production,ap-southeast-1,ap-southeast-1b,host-187,ct-8696,v2.5.0,16.0,8.0,2,critical,scen_000075,top_0075
notif_01,notification_service,notification_service,production,ap-southeast-1,ap-southeast-1c,host-465,ct-4075,v2.0.0,4.0,64.0,2,high,scen_000075,top_0075
user_01,user_service,user_service,production,ap-southeast-1,ap-southeast-1a,host-663,ct-7674,v3.0.0,4.0,32.0,4,medium,scen_000075,top_0075
db_event,mysql,mysql,production,ap-southeast-1,ap-southeast-1c,host-934,ct-2914,v1.8.0,2.0,8.0,5,high,scen_000075,top_0075
consumer_1,web_service,kafka_consumer_1,production,ap-southeast-1,ap-southeast-1c,host-259,ct-7430,v2.0.0,8.0,32.0,5,low,scen_000075,top_0075
consumer_2,web_service,kafka_consumer_2,production,ap-southeast-1,ap-southeast-1b,host-675,ct-7092,v3.1.0,8.0,4.0,1,low,scen_000075,top_0075
consumer_3,web_service,kafka_consumer_3,production,ap-southeast-1,ap-southeast-1a,host-295,ct-2194,v2.8.0,8.0,32.0,5,low,scen_000075,top_0075
consumer_4,web_service,kafka_consumer_4,production,ap-southeast-1,ap-southeast-1c,host-323,ct-1576,v1.3.0,2.0,32.0,5,low,scen_000075,top_0075
consumer_5,web_service,kafka_consumer_5,production,ap-southeast-1,ap-southeast-1c,host-112,ct-2579,v2.9.0,8.0,8.0,5,low,scen_000075,top_0075
consumer_6,web_service,kafka_consumer_6,production,ap-southeast-1,ap-southeast-1b,host-418,ct-3598,v3.2.0,16.0,4.0,3,low,scen_000075,top_0075
consumer_7,web_service,kafka_consumer_7,production,ap-southeast-1,ap-southeast-1b,host-967,ct-3609,v3.6.0,16.0,16.0,1,low,scen_000075,top_0075
consumer_8,web_service,kafka_consumer_8,production,ap-southeast-1,ap-southeast-1b,host-630,ct-2300,v2.4.0,16.0,8.0,5,low,scen_000075,top_0075
consumer_9,web_service,kafka_consumer_9,production,ap-southeast-1,ap-southeast-1c,host-737,ct-9787,v1.9.0,16.0,16.0,5,low,scen_000075,top_0075
consumer_10,web_service,kafka_consumer_10,production,ap-southeast-1,ap-southeast-1c,host-461,ct-3035,v1.2.0,8.0,64.0,1,low,scen_000075,top_0075
consumer_11,web_service,kafka_consumer_11,production,ap-southeast-1,ap-southeast-1b,host-176,ct-1822,v1.3.0,8.0,16.0,3,low,scen_000075,top_0075
consumer_12,web_service,kafka_consumer_12,production,ap-southeast-1,ap-southeast-1c,host-859,ct-3984,v3.8.0,4.0,8.0,2,low,scen_000075,top_0075
consumer_13,web_service,kafka_consumer_13,production,ap-southeast-1,ap-southeast-1b,host-356,ct-8761,v3.9.0,4.0,64.0,4,low,scen_000075,top_0075
consumer_14,web_service,kafka_consumer_14,production,ap-southeast-1,ap-southeast-1a,host-928,ct-9408,v1.0.0,16.0,64.0,4,low,scen_000075,top_0075
consumer_15,web_service,kafka_consumer_15,production,ap-southeast-1,ap-southeast-1c,host-757,ct-8951,v1.8.0,8.0,32.0,2,low,scen_000075,top_0075
consumer_16,web_service,kafka_consumer_16,production,ap-southeast-1,ap-southeast-1c,host-492,ct-8060,v1.7.0,8.0,8.0,2,low,scen_000075,top_0075
consumer_17,web_service,kafka_consumer_17,production,ap-southeast-1,ap-southeast-1c,host-197,ct-8550,v2.0.0,8.0,8.0,2,low,scen_000075,top_0075
consumer_18,web_service,kafka_consumer_18,production,ap-southeast-1,ap-southeast-1a,host-199,ct-5367,v3.4.0,4.0,4.0,1,low,scen_000075,top_0075
consumer_19,web_service,kafka_consumer_19,production,ap-southeast-1,ap-southeast-1c,host-693,ct-8388,v2.7.0,8.0,16.0,5,low,scen_000075,top_0075
consumer_20,web_service,kafka_consumer_20,production,ap-southeast-1,ap-southeast-1c,host-356,ct-3009,v3.7.0,16.0,32.0,3,low,scen_000075,top_0075
consumer_21,web_service,kafka_consumer_21,production,ap-southeast-1,ap-southeast-1b,host-186,ct-6702,v3.4.0,16.0,8.0,4,low,scen_000075,top_0075
consumer_22,web_service,kafka_consumer_22,production,ap-southeast-1,ap-southeast-1a,host-569,ct-5780,v1.0.0,2.0,32.0,4,low,scen_000075,top_0075
consumer_23,web_service,kafka_consumer_23,production,ap-southeast-1,ap-southeast-1b,host-910,ct-2981,v1.2.0,16.0,8.0,5,low,scen_000075,top_0075
consumer_24,web_service,kafka_consumer_24,production,ap-southeast-1,ap-southeast-1b,host-172,ct-5492,v3.7.0,8.0,4.0,2,low,scen_000075,top_0075
consumer_25,web_service,kafka_consumer_25,production,ap-southeast-1,ap-southeast-1c,host-673,ct-7447,v3.1.0,4.0,64.0,1,low,scen_000075,top_0075
consumer_26,web_service,kafka_consumer_26,production,ap-southeast-1,ap-southeast-1b,host-513,ct-8228,v1.4.0,8.0,8.0,5,low,scen_000075,top_0075
consumer_27,web_service,kafka_consumer_27,production,ap-southeast-1,ap-southeast-1c,host-144,ct-6971,v3.7.0,2.0,4.0,2,low,scen_000075,top_0075
consumer_28,web_service,kafka_consumer_28,production,ap-southeast-1,ap-southeast-1c,host-609,ct-8904,v1.5.0,16.0,16.0,2,low,scen_000075,top_0075
consumer_29,web_service,kafka_consumer_29,production,ap-southeast-1,ap-southeast-1c,host-875,ct-4417,v3.0.0,2.0,4.0,3,low,scen_000075,top_0075
gw_01,api_gateway,api_gateway,production,ap-southeast-1,ap-southeast-1c,host-291,ct-8340,v1.7.0,8.0,32.0,3,critical,scen_000076,top_0076
lb_01,load_balancer,load_balancer,production,ap-southeast-1,ap-southeast-1c,host-771,ct-4230,v3.8.0,8.0,16.0,1,critical,scen_000076,top_0076
auth_01,auth_service,auth_service,production,ap-southeast-1,ap-southeast-1b,host-125,ct-1894,v1.8.0,2.0,32.0,1,high,scen_000076,top_0076
web_01,web_service,web_service,production,ap-southeast-1,ap-southeast-1b,host-607,ct-1036,v2.4.0,8.0,32.0,5,high,scen_000076,top_0076
db_01,postgresql,postgresql,production,ap-southeast-1,ap-southeast-1c,host-125,ct-8706,v2.1.0,16.0,16.0,2,critical,scen_000076,top_0076
sub_svc_2,web_service,sub_service_2,production,ap-southeast-1,ap-southeast-1b,host-448,ct-6072,v3.5.0,4.0,16.0,5,low,scen_000076,top_0076
sub_svc_3,web_service,sub_service_3,production,ap-southeast-1,ap-southeast-1b,host-827,ct-2329,v2.2.0,2.0,16.0,2,low,scen_000076,top_0076
sub_svc_4,web_service,sub_service_4,production,ap-southeast-1,ap-southeast-1b,host-524,ct-3232,v3.0.0,8.0,32.0,4,low,scen_000076,top_0076
sub_svc_5,web_service,sub_service_5,production,ap-southeast-1,ap-southeast-1a,host-855,ct-7283,v1.7.0,2.0,32.0,5,low,scen_000076,top_0076
sub_svc_6,web_service,sub_service_6,production,ap-southeast-1,ap-southeast-1b,host-276,ct-9981,v2.3.0,16.0,64.0,4,low,scen_000076,top_0076
sub_svc_7,web_service,sub_service_7,production,ap-southeast-1,ap-southeast-1c,host-856,ct-3951,v2.3.0,16.0,8.0,5,low,scen_000076,top_0076
sub_svc_8,web_service,sub_service_8,production,ap-southeast-1,ap-southeast-1c,host-497,ct-6326,v1.5.0,16.0,32.0,1,low,scen_000076,top_0076
sub_svc_9,web_service,sub_service_9,production,ap-southeast-1,ap-southeast-1b,host-350,ct-9770,v2.8.0,8.0,4.0,1,low,scen_000076,top_0076
sub_svc_10,web_service,sub_service_10,production,ap-southeast-1,ap-southeast-1b,host-221,ct-5048,v1.5.0,16.0,64.0,4,low,scen_000076,top_0076
sub_svc_11,web_service,sub_service_11,production,ap-southeast-1,ap-southeast-1b,host-732,ct-4739,v2.3.0,8.0,4.0,3,low,scen_000076,top_0076
sub_svc_12,web_service,sub_service_12,production,ap-southeast-1,ap-southeast-1b,host-346,ct-4835,v3.3.0,16.0,8.0,4,low,scen_000076,top_0076
sub_svc_13,web_service,sub_service_13,production,ap-southeast-1,ap-southeast-1c,host-915,ct-7140,v2.3.0,16.0,4.0,3,low,scen_000076,top_0076
sub_svc_14,web_service,sub_service_14,production,ap-southeast-1,ap-southeast-1c,host-376,ct-5542,v2.7.0,4.0,8.0,1,low,scen_000076,top_0076
sub_svc_15,web_service,sub_service_15,production,ap-southeast-1,ap-southeast-1a,host-412,ct-7905,v2.1.0,16.0,4.0,4,low,scen_000076,top_0076
sub_svc_16,web_service,sub_service_16,production,ap-southeast-1,ap-southeast-1c,host-176,ct-3294,v3.2.0,16.0,4.0,3,low,scen_000076,top_0076
sub_svc_17,web_service,sub_service_17,production,ap-southeast-1,ap-southeast-1c,host-717,ct-6049,v3.9.0,8.0,4.0,3,low,scen_000076,top_0076
sub_svc_18,web_service,sub_service_18,production,ap-southeast-1,ap-southeast-1c,host-236,ct-5458,v1.0.0,2.0,16.0,4,low,scen_000076,top_0076
sub_svc_19,web_service,sub_service_19,production,ap-southeast-1,ap-southeast-1b,host-527,ct-2344,v1.3.0,2.0,4.0,1,low,scen_000076,top_0076
sub_svc_20,web_service,sub_service_20,production,ap-southeast-1,ap-southeast-1c,host-185,ct-8505,v3.5.0,2.0,32.0,5,low,scen_000076,top_0076
gw_01,api_gateway,api_gateway,production,us-east-1,us-east-1c,host-474,ct-4729,v3.3.0,8.0,32.0,1,critical,scen_000077,top_0077
lb_01,load_balancer,load_balancer,production,us-east-1,us-east-1c,host-791,ct-5730,v1.0.0,2.0,64.0,5,critical,scen_000077,top_0077
auth_01,auth_service,auth_service,production,us-east-1,us-east-1c,host-881,ct-2407,v3.9.0,8.0,8.0,5,high,scen_000077,top_0077
web_01,web_service,web_service,production,us-east-1,us-east-1b,host-161,ct-2645,v3.3.0,8.0,16.0,3,high,scen_000077,top_0077
db_01,postgresql,postgresql,production,us-east-1,us-east-1c,host-155,ct-9460,v2.4.0,16.0,64.0,5,critical,scen_000077,top_0077
sub_svc_2,web_service,sub_service_2,production,us-east-1,us-east-1b,host-454,ct-6870,v1.3.0,16.0,32.0,3,low,scen_000077,top_0077
sub_svc_3,web_service,sub_service_3,production,us-east-1,us-east-1c,host-948,ct-9269,v3.0.0,8.0,64.0,4,low,scen_000077,top_0077
sub_svc_4,web_service,sub_service_4,production,us-east-1,us-east-1b,host-577,ct-9984,v2.8.0,2.0,32.0,1,low,scen_000077,top_0077
sub_svc_5,web_service,sub_service_5,production,us-east-1,us-east-1c,host-961,ct-2669,v3.2.0,8.0,32.0,2,low,scen_000077,top_0077
node_00,notification_service,mesh_svc_0,production,us-east-1,us-east-1b,host-991,ct-6905,v2.4.0,8.0,32.0,2,critical,scen_000079,top_0079
node_01,mysql,mesh_svc_1,production,us-east-1,us-east-1a,host-494,ct-4286,v1.9.0,8.0,4.0,1,high,scen_000079,top_0079
node_02,postgresql,mesh_svc_2,production,us-east-1,us-east-1a,host-329,ct-5716,v2.0.0,8.0,16.0,3,high,scen_000079,top_0079
node_03,payment_service,mesh_svc_3,production,us-east-1,us-east-1a,host-603,ct-3323,v2.5.0,4.0,32.0,4,critical,scen_000079,top_0079
node_04,mysql,mesh_svc_4,production,us-east-1,us-east-1a,host-883,ct-9241,v2.6.0,2.0,32.0,2,critical,scen_000079,top_0079
node_05,inventory_service,mesh_svc_5,production,us-east-1,us-east-1b,host-645,ct-1817,v3.2.0,16.0,32.0,3,low,scen_000079,top_0079
node_06,load_balancer,mesh_svc_6,production,us-east-1,us-east-1c,host-636,ct-2851,v2.5.0,8.0,32.0,4,critical,scen_000079,top_0079
node_07,rabbitmq,mesh_svc_7,production,us-east-1,us-east-1b,host-279,ct-2489,v2.5.0,2.0,8.0,2,low,scen_000079,top_0079
node_08,postgresql,mesh_svc_8,production,us-east-1,us-east-1c,host-682,ct-1458,v1.7.0,4.0,8.0,1,medium,scen_000079,top_0079
node_09,container,mesh_svc_9,production,us-east-1,us-east-1b,host-617,ct-4607,v3.8.0,4.0,64.0,2,low,scen_000079,top_0079
node_10,load_balancer,mesh_svc_10,production,us-east-1,us-east-1b,host-908,ct-9104,v1.4.0,16.0,32.0,5,high,scen_000079,top_0079
node_00,kafka,mesh_svc_0,production,us-east-1,us-east-1c,host-657,ct-6460,v3.6.0,8.0,64.0,2,medium,scen_000082,top_0082
node_01,mysql,mesh_svc_1,production,us-east-1,us-east-1c,host-641,ct-1315,v1.5.0,16.0,8.0,5,critical,scen_000082,top_0082
node_02,payment_service,mesh_svc_2,production,us-east-1,us-east-1c,host-382,ct-9137,v2.6.0,2.0,8.0,5,medium,scen_000082,top_0082
node_03,order_service,mesh_svc_3,production,us-east-1,us-east-1b,host-153,ct-2177,v1.1.0,8.0,16.0,2,critical,scen_000082,top_0082
node_04,auth_service,mesh_svc_4,production,us-east-1,us-east-1c,host-663,ct-4804,v2.7.0,2.0,64.0,2,high,scen_000082,top_0082
node_05,object_storage,mesh_svc_5,production,us-east-1,us-east-1c,host-770,ct-8463,v1.2.0,2.0,8.0,4,low,scen_000082,top_0082
node_06,k8s_node,mesh_svc_6,production,us-east-1,us-east-1b,host-876,ct-8446,v1.2.0,8.0,8.0,3,high,scen_000082,top_0082
node_07,user_service,mesh_svc_7,production,us-east-1,us-east-1c,host-473,ct-6400,v1.5.0,8.0,16.0,5,medium,scen_000082,top_0082
node_08,web_service,mesh_svc_8,production,us-east-1,us-east-1b,host-704,ct-2849,v1.0.0,2.0,16.0,3,critical,scen_000082,top_0082
node_09,auth_service,mesh_svc_9,production,us-east-1,us-east-1c,host-346,ct-2013,v3.5.0,8.0,8.0,4,high,scen_000082,top_0082
node_10,user_service,mesh_svc_10,production,us-east-1,us-east-1c,host-419,ct-4492,v2.8.0,8.0,4.0,5,low,scen_000082,top_0082
node_11,auth_service,mesh_svc_11,production,us-east-1,us-east-1c,host-403,ct-9925,v3.9.0,8.0,64.0,3,high,scen_000082,top_0082
node_12,mongodb,mesh_svc_12,production,us-east-1,us-east-1c,host-113,ct-5009,v1.1.0,4.0,8.0,3,high,scen_000082,top_0082
node_13,load_balancer,mesh_svc_13,production,us-east-1,us-east-1a,host-556,ct-3681,v2.7.0,16.0,8.0,2,medium,scen_000082,top_0082
node_14,web_service,mesh_svc_14,production,us-east-1,us-east-1c,host-116,ct-4500,v3.4.0,4.0,64.0,5,low,scen_000082,top_0082
node_15,container,mesh_svc_15,production,us-east-1,us-east-1c,host-150,ct-7321,v1.0.0,8.0,16.0,3,critical,scen_000082,top_0082
