scenario_id,trace_id,span_id,parent_span_id,service_name,operation,start_time,duration_ms,status,error,dependency
scen_000077,tr_scen_000077_00007,sp_scen_000077_00007_002,sp_scen_000077_00007_001,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:00:43.235449Z,19.81,OK,,gw_01
scen_000077,tr_scen_000077_00007,sp_scen_000077_00007_003,sp_scen_000077_00007_002,auth_service,POST /auth_service/v1/handle,2026-09-01T00:00:43.237050Z,16.61,OK,,auth_01
scen_000077,tr_scen_000077_00007,sp_scen_000077_00007_004,sp_scen_000077_00007_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:00:43.241951Z,6.81,OK,,db_01
scen_000077,tr_scen_000077_00006,sp_scen_000077_00006_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:01:02.421938Z,23.96,OK,,gw_01
scen_000077,tr_scen_000077_00006,sp_scen_000077_00006_002,sp_scen_000077_00006_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:01:02.426395Z,15.05,OK,,auth_01
scen_000077,tr_scen_000077_00006,sp_scen_000077_00006_003,sp_scen_000077_00006_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:01:02.430670Z,6.5,OK,,db_01
scen_000077,tr_scen_000077_00018,sp_scen_000077_00018_001,,load_balancer,POST /load_balancer/v1/handle,2026-09-01T00:02:11.319060Z,36.41,OK,,lb_01
scen_000077,tr_scen_000077_00018,sp_scen_000077_00018_002,sp_scen_000077_00018_001,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:02:11.322378Z,29.77,OK,,gw_01
scen_000077,tr_scen_000077_00018,sp_scen_000077_00018_003,sp_scen_000077_00018_002,auth_service,POST /auth_service/v1/handle,2026-09-01T00:02:11.325735Z,8.37,OK,,auth_01
scen_000077,tr_scen_000077_00018,sp_scen_000077_00018_004,sp_scen_000077_00018_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:02:11.328704Z,2.43,OK,,db_01
scen_000077,tr_scen_000077_00018,sp_scen_000077_00018_005,sp_scen_000077_00018_002,web_service,POST /web_service/v1/handle,2026-09-01T00:02:11.334106Z,14.69,OK,,web_01
scen_000077,tr_scen_000077_00018,sp_scen_000077_00018_006,sp_scen_000077_00018_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:02:11.336918Z,9.06,OK,,db_01
scen_000077,tr_scen_000077_00029,sp_scen_000077_00029_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:03:03.730215Z,47.25,OK,,gw_01
scen_000077,tr_scen_000077_00029,sp_scen_000077_00029_002,sp_scen_000077_00029_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:03:03.734431Z,14.89,OK,,auth_01
scen_000077,tr_scen_000077_00029,sp_scen_000077_00029_003,sp_scen_000077_00029_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:03:03.737022Z,9.71,OK,,db_01
scen_000077,tr_scen_000077_00029,sp_scen_000077_00029_004,sp_scen_000077_00029_001,web_service,POST /web_service/v1/handle,2026-09-01T00:03:03.749324Z,23.93,OK,,web_01
scen_000077,tr_scen_000077_00029,sp_scen_000077_00029_005,sp_scen_000077_00029_004,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:03:03.752772Z,17.03,OK,,sub_svc_5
scen_000077,tr_scen_000077_00029,sp_scen_000077_00029_006,sp_scen_000077_00029_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:03:03.757174Z,8.23,OK,,db_01
scen_000077,tr_scen_000077_00014,sp_scen_000077_00014_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:04:17.333739Z,42.3,OK,,gw_01
scen_000077,tr_scen_000077_00014,sp_scen_000077_00014_002,sp_scen_000077_00014_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:04:17.335304Z,10.01,OK,,auth_01
scen_000077,tr_scen_000077_00014,sp_scen_000077_00014_003,sp_scen_000077_00014_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:04:17.339136Z,2.34,OK,,db_01
scen_000077,tr_scen_000077_00014,sp_scen_000077_00014_004,sp_scen_000077_00014_001,web_service,POST /web_service/v1/handle,2026-09-01T00:04:17.345313Z,29.16,OK,,web_01
scen_000077,tr_scen_000077_00014,sp_scen_000077_00014_005,sp_scen_000077_00014_004,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:04:17.346918Z,11.89,OK,,sub_svc_5
scen_000077,tr_scen_000077_00014,sp_scen_000077_00014_006,sp_scen_000077_00014_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:04:17.350100Z,5.53,OK,,db_01
scen_000077,tr_scen_000077_00014,sp_scen_000077_00014_007,sp_scen_000077_00014_004,sub_service_2,POST /sub_service_2/v1/handle,2026-09-01T00:04:17.358813Z,14.06,OK,,sub_svc_2
scen_000077,tr_scen_000077_00014,sp_scen_000077_00014_008,sp_scen_000077_00014_007,postgresql,POST /postgresql/v1/handle,2026-09-01T00:04:17.363522Z,4.64,OK,,db_01
scen_000077,tr_scen_000077_00011,sp_scen_000077_00011_001,,load_balancer,POST /load_balancer/v1/handle,2026-09-01T00:05:20.510143Z,619.93,ERROR,ServiceUnavailable503,lb_01
scen_000077,tr_scen_000077_00011,sp_scen_000077_00011_002,sp_scen_000077_00011_001,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:05:20.511717Z,616.78,OK,,gw_01
scen_000077,tr_scen_000077_00011,sp_scen_000077_00011_003,sp_scen_000077_00011_002,web_service,POST /web_service/v1/handle,2026-09-01T00:05:20.804547Z,31.12,OK,,web_01
scen_000077,tr_scen_000077_00011,sp_scen_000077_00011_004,sp_scen_000077_00011_003,sub_service_4,POST /sub_service_4/v1/handle,2026-09-01T00:05:20.807082Z,7.94,OK,,sub_svc_4
scen_000077,tr_scen_000077_00011,sp_scen_000077_00011_005,sp_scen_000077_00011_004,postgresql,POST /postgresql/v1/handle,2026-09-01T00:05:20.808759Z,4.59,OK,,db_01
scen_000077,tr_scen_000077_00011,sp_scen_000077_00011_006,sp_scen_000077_00011_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:05:20.815023Z,3.99,OK,,db_01
scen_000077,tr_scen_000077_00011,sp_scen_000077_00011_007,sp_scen_000077_00011_003,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:05:20.819017Z,14.12,OK,,sub_svc_5
scen_000077,tr_scen_000077_00011,sp_scen_000077_00011_008,sp_scen_000077_00011_007,postgresql,POST /postgresql/v1/handle,2026-09-01T00:05:20.821834Z,8.48,OK,,db_01
scen_000077,tr_scen_000077_00013,sp_scen_000077_00013_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:06:28.110596Z,4201.03,ERROR,ServiceUnavailable503,gw_01
scen_000077,tr_scen_000077_00013,sp_scen_000077_00013_002,sp_scen_000077_00013_001,web_service,POST /web_service/v1/handle,2026-09-01T00:06:28.300099Z,3822.02,OK,,web_01
scen_000077,tr_scen_000077_00013,sp_scen_000077_00013_003,sp_scen_000077_00013_002,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:06:28.693048Z,830.25,OK,,sub_svc_5
scen_000077,tr_scen_000077_00013,sp_scen_000077_00013_004,sp_scen_000077_00013_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:06:28.991326Z,233.69,ERROR,DeadlineExceededException,db_01
scen_000077,tr_scen_000077_00013,sp_scen_000077_00013_005,sp_scen_000077_00013_002,sub_service_3,POST /sub_service_3/v1/handle,2026-09-01T00:06:29.523294Z,921.34,OK,,sub_svc_3
scen_000077,tr_scen_000077_00013,sp_scen_000077_00013_006,sp_scen_000077_00013_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:06:29.736105Z,495.72,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00013,sp_scen_000077_00013_007,sp_scen_000077_00013_002,sub_service_4,POST /sub_service_4/v1/handle,2026-09-01T00:06:30.444635Z,1284.53,ERROR,HTTP 504 Gateway Timeout,sub_svc_4
scen_000077,tr_scen_000077_00013,sp_scen_000077_00013_008,sp_scen_000077_00013_007,postgresql,POST /postgresql/v1/handle,2026-09-01T00:06:30.728872Z,716.06,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00003,sp_scen_000077_00003_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:06:46.617398Z,4105.23,ERROR,ServiceUnavailable503,gw_01
scen_000077,tr_scen_000077_00003,sp_scen_000077_00003_002,sp_scen_000077_00003_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:06:46.808725Z,1120.23,ERROR,ServiceUnavailable503,auth_01
scen_000077,tr_scen_000077_00003,sp_scen_000077_00003_003,sp_scen_000077_00003_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:06:47.177647Z,382.39,OK,,db_01
scen_000077,tr_scen_000077_00003,sp_scen_000077_00003_004,sp_scen_000077_00003_001,web_service,POST /web_service/v1/handle,2026-09-01T00:06:47.928959Z,2602.35,ERROR,DeadlineExceededException,web_01
scen_000077,tr_scen_000077_00003,sp_scen_000077_00003_005,sp_scen_000077_00003_004,sub_service_2,POST /sub_service_2/v1/handle,2026-09-01T00:06:48.247488Z,878.92,OK,,sub_svc_2
scen_000077,tr_scen_000077_00003,sp_scen_000077_00003_006,sp_scen_000077_00003_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:06:48.559046Z,255.8,OK,,db_01
scen_000077,tr_scen_000077_00003,sp_scen_000077_00003_007,sp_scen_000077_00003_004,sub_service_3,POST /sub_service_3/v1/handle,2026-09-01T00:06:49.126405Z,1086.37,ERROR,HTTP 504 Gateway Timeout,sub_svc_3
scen_000077,tr_scen_000077_00003,sp_scen_000077_00003_008,sp_scen_000077_00003_007,postgresql,POST /postgresql/v1/handle,2026-09-01T00:06:49.489213Z,360.75,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:07:57.124462Z,5148.49,ERROR,HTTP 504 Gateway Timeout,gw_01
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_002,sp_scen_000077_00022_001,web_service,POST /web_service/v1/handle,2026-09-01T00:07:57.415471Z,3581.65,ERROR,ServiceUnavailable503,web_01
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_003,sp_scen_000077_00022_002,sub_service_3,POST /sub_service_3/v1/handle,2026-09-01T00:07:57.736742Z,1024.26,ERROR,DeadlineExceededException,sub_svc_3
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_004,sp_scen_000077_00022_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:07:57.988861Z,520.03,ERROR,DeadlineExceededException,db_01
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_005,sp_scen_000077_00022_002,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:07:58.761006Z,851.54,OK,,sub_svc_5
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_006,sp_scen_000077_00022_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:07:59.109485Z,154.58,ERROR,DeadlineExceededException,db_01
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_007,sp_scen_000077_00022_002,sub_service_4,POST /sub_service_4/v1/handle,2026-09-01T00:07:59.612549Z,1063.3,ERROR,ConnectionRefusedError,sub_svc_4
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_008,sp_scen_000077_00022_007,postgresql,POST /postgresql/v1/handle,2026-09-01T00:07:59.751285Z,785.83,ERROR,HTTP 504 Gateway Timeout,db_01
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_009,sp_scen_000077_00022_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:08:00.997124Z,984.82,ERROR,HTTP 504 Gateway Timeout,auth_01
scen_000077,tr_scen_000077_00022,sp_scen_000077_00022_010,sp_scen_000077_00022_009,postgresql,POST /postgresql/v1/handle,2026-09-01T00:08:01.187738Z,603.59,ERROR,HTTP 504 Gateway Timeout,db_01
scen_000077,tr_scen_000077_00036,sp_scen_000077_00036_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:08:26.007646Z,3063.98,OK,,gw_01
scen_000077,tr_scen_000077_00036,sp_scen_000077_00036_002,sp_scen_000077_00036_001,web_service,POST /web_service/v1/handle,2026-09-01T00:08:26.346378Z,1061.49,OK,,web_01
scen_000077,tr_scen_000077_00036,sp_scen_000077_00036_003,sp_scen_000077_00036_002,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:08:26.639939Z,474.37,ERROR,DeadlineExceededException,sub_svc_5
scen_000077,tr_scen_000077_00036,sp_scen_000077_00036_004,sp_scen_000077_00036_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:08:26.777687Z,198.87,ERROR,HTTP 504 Gateway Timeout,db_01
scen_000077,tr_scen_000077_00036,sp_scen_000077_00036_005,sp_scen_000077_00036_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:08:27.407867Z,1325.03,OK,,auth_01
scen_000077,tr_scen_000077_00036,sp_scen_000077_00036_006,sp_scen_000077_00036_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:08:27.732619Z,675.53,OK,,db_01
scen_000077,tr_scen_000077_00028,sp_scen_000077_00028_001,,load_balancer,POST /load_balancer/v1/handle,2026-09-01T00:08:43.422879Z,2543.94,OK,,lb_01
scen_000077,tr_scen_000077_00028,sp_scen_000077_00028_002,sp_scen_000077_00028_001,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:08:43.427286Z,2535.13,ERROR,ServiceUnavailable503,gw_01
scen_000077,tr_scen_000077_00028,sp_scen_000077_00028_003,sp_scen_000077_00028_002,web_service,POST /web_service/v1/handle,2026-09-01T00:08:43.785837Z,1133.87,ERROR,DeadlineExceededException,web_01
scen_000077,tr_scen_000077_00028,sp_scen_000077_00028_004,sp_scen_000077_00028_003,sub_service_2,POST /sub_service_2/v1/handle,2026-09-01T00:08:44.024162Z,657.22,ERROR,DeadlineExceededException,sub_svc_2
scen_000077,tr_scen_000077_00028,sp_scen_000077_00028_005,sp_scen_000077_00028_004,postgresql,POST /postgresql/v1/handle,2026-09-01T00:08:44.125729Z,454.08,OK,,db_01
scen_000077,tr_scen_000077_00028,sp_scen_000077_00028_006,sp_scen_000077_00028_002,auth_service,POST /auth_service/v1/handle,2026-09-01T00:08:44.919704Z,684.16,ERROR,ConnectionRefusedError,auth_01
scen_000077,tr_scen_000077_00028,sp_scen_000077_00028_007,sp_scen_000077_00028_006,postgresql,POST /postgresql/v1/handle,2026-09-01T00:08:45.134741Z,254.08,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_001,,load_balancer,POST /load_balancer/v1/handle,2026-09-01T00:10:13.668147Z,4443.33,ERROR,HTTP 504 Gateway Timeout,lb_01
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_002,sp_scen_000077_00032_001,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:10:13.669793Z,4440.03,ERROR,ServiceUnavailable503,gw_01
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_003,sp_scen_000077_00032_002,web_service,POST /web_service/v1/handle,2026-09-01T00:10:13.956515Z,3238.54,OK,,web_01
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_004,sp_scen_000077_00032_003,sub_service_3,POST /sub_service_3/v1/handle,2026-09-01T00:10:14.191056Z,854.15,ERROR,ConnectionRefusedError,sub_svc_3
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_005,sp_scen_000077_00032_004,postgresql,POST /postgresql/v1/handle,2026-09-01T00:10:14.477818Z,280.63,OK,,db_01
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_006,sp_scen_000077_00032_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:10:15.045209Z,766.22,ERROR,DeadlineExceededException,db_01
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_007,sp_scen_000077_00032_003,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:10:15.811429Z,1149.08,ERROR,DeadlineExceededException,sub_svc_5
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_008,sp_scen_000077_00032_007,postgresql,POST /postgresql/v1/handle,2026-09-01T00:10:16.103829Z,564.28,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_009,sp_scen_000077_00032_002,auth_service,POST /auth_service/v1/handle,2026-09-01T00:10:17.195053Z,628.05,OK,,auth_01
scen_000077,tr_scen_000077_00032,sp_scen_000077_00032_010,sp_scen_000077_00032_009,postgresql,POST /postgresql/v1/handle,2026-09-01T00:10:17.377401Z,263.35,ERROR,DeadlineExceededException,db_01
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:10:50.524142Z,4269.55,OK,,gw_01
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_002,sp_scen_000077_00020_001,web_service,POST /web_service/v1/handle,2026-09-01T00:10:50.797502Z,3146.61,ERROR,DeadlineExceededException,web_01
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_003,sp_scen_000077_00020_002,sub_service_2,POST /sub_service_2/v1/handle,2026-09-01T00:10:51.063197Z,993.83,ERROR,HTTP 504 Gateway Timeout,sub_svc_2
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_004,sp_scen_000077_00020_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:10:51.248758Z,622.71,OK,,db_01
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_005,sp_scen_000077_00020_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:10:52.057026Z,390.37,OK,,db_01
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_006,sp_scen_000077_00020_002,sub_service_4,POST /sub_service_4/v1/handle,2026-09-01T00:10:52.447392Z,1231.03,ERROR,DeadlineExceededException,sub_svc_4
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_007,sp_scen_000077_00020_006,postgresql,POST /postgresql/v1/handle,2026-09-01T00:10:52.785763Z,554.29,ERROR,ServiceUnavailable503,db_01
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_008,sp_scen_000077_00020_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:10:53.944116Z,576.22,ERROR,DeadlineExceededException,auth_01
scen_000077,tr_scen_000077_00020,sp_scen_000077_00020_009,sp_scen_000077_00020_008,postgresql,POST /postgresql/v1/handle,2026-09-01T00:10:54.117684Z,229.08,OK,,db_01
scen_000077,tr_scen_000077_00015,sp_scen_000077_00015_001,,load_balancer,POST /load_balancer/v1/handle,2026-09-01T00:11:25.535341Z,1554.37,OK,,lb_01
scen_000077,tr_scen_000077_00015,sp_scen_000077_00015_002,sp_scen_000077_00015_001,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:11:25.539310Z,1546.44,OK,,gw_01
scen_000077,tr_scen_000077_00015,sp_scen_000077_00015_003,sp_scen_000077_00015_002,auth_service,POST /auth_service/v1/handle,2026-09-01T00:11:25.889685Z,845.68,OK,,auth_01
scen_000077,tr_scen_000077_00015,sp_scen_000077_00015_004,sp_scen_000077_00015_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:11:26.084140Z,456.77,OK,,db_01
scen_000077,tr_scen_000077_00039,sp_scen_000077_00039_001,,load_balancer,POST /load_balancer/v1/handle,2026-09-01T00:14:05.610413Z,1590.21,ERROR,ConnectionRefusedError,lb_01
scen_000077,tr_scen_000077_00039,sp_scen_000077_00039_002,sp_scen_000077_00039_001,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:14:05.611841Z,1587.35,OK,,gw_01
scen_000077,tr_scen_000077_00039,sp_scen_000077_00039_003,sp_scen_000077_00039_002,web_service,POST /web_service/v1/handle,2026-09-01T00:14:05.709288Z,1392.46,OK,,web_01
scen_000077,tr_scen_000077_00039,sp_scen_000077_00039_004,sp_scen_000077_00039_003,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:14:05.799576Z,923.98,ERROR,ServiceUnavailable503,sub_svc_5
scen_000077,tr_scen_000077_00039,sp_scen_000077_00039_005,sp_scen_000077_00039_004,postgresql,POST /postgresql/v1/handle,2026-09-01T00:14:06.044668Z,433.79,ERROR,ServiceUnavailable503,db_01
scen_000077,tr_scen_000077_00039,sp_scen_000077_00039_006,sp_scen_000077_00039_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:14:06.723552Z,287.9,ERROR,ServiceUnavailable503,db_01
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:14:23.418647Z,4608.55,ERROR,ConnectionRefusedError,gw_01
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_002,sp_scen_000077_00002_001,web_service,POST /web_service/v1/handle,2026-09-01T00:14:23.588275Z,2986.43,ERROR,HTTP 504 Gateway Timeout,web_01
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_003,sp_scen_000077_00002_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:14:23.980047Z,279.56,OK,,db_01
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_004,sp_scen_000077_00002_002,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:14:24.259609Z,1096.09,OK,,sub_svc_5
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_005,sp_scen_000077_00002_004,postgresql,POST /postgresql/v1/handle,2026-09-01T00:14:24.573553Z,468.21,OK,,db_01
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_006,sp_scen_000077_00002_002,sub_service_3,POST /sub_service_3/v1/handle,2026-09-01T00:14:25.355703Z,827.23,ERROR,HTTP 504 Gateway Timeout,sub_svc_3
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_007,sp_scen_000077_00002_006,postgresql,POST /postgresql/v1/handle,2026-09-01T00:14:25.662268Z,214.1,OK,,db_01
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_008,sp_scen_000077_00002_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:14:26.574705Z,1282.86,ERROR,ServiceUnavailable503,auth_01
scen_000077,tr_scen_000077_00002,sp_scen_000077_00002_009,sp_scen_000077_00002_008,postgresql,POST /postgresql/v1/handle,2026-09-01T00:14:26.904494Z,623.29,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00027,sp_scen_000077_00027_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:15:30.333677Z,2690.96,OK,,gw_01
scen_000077,tr_scen_000077_00027,sp_scen_000077_00027_002,sp_scen_000077_00027_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:15:30.544836Z,885.63,ERROR,HTTP 504 Gateway Timeout,auth_01
scen_000077,tr_scen_000077_00027,sp_scen_000077_00027_003,sp_scen_000077_00027_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:15:30.865906Z,243.49,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00027,sp_scen_000077_00027_004,sp_scen_000077_00027_001,web_service,POST /web_service/v1/handle,2026-09-01T00:15:31.430464Z,1383.02,OK,,web_01
scen_000077,tr_scen_000077_00027,sp_scen_000077_00027_005,sp_scen_000077_00027_004,sub_service_2,POST /sub_service_2/v1/handle,2026-09-01T00:15:31.591385Z,1061.17,OK,,sub_svc_2
scen_000077,tr_scen_000077_00027,sp_scen_000077_00027_006,sp_scen_000077_00027_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:15:31.816478Z,610.99,ERROR,DeadlineExceededException,db_01
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:15:53.095855Z,5064.39,OK,,gw_01
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_002,sp_scen_000077_00037_001,web_service,POST /web_service/v1/handle,2026-09-01T00:15:53.242906Z,3733.9,ERROR,ServiceUnavailable503,web_01
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_003,sp_scen_000077_00037_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:15:53.642523Z,791.19,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_004,sp_scen_000077_00037_002,sub_service_3,POST /sub_service_3/v1/handle,2026-09-01T00:15:54.433716Z,1265.37,ERROR,DeadlineExceededException,sub_svc_3
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_005,sp_scen_000077_00037_004,postgresql,POST /postgresql/v1/handle,2026-09-01T00:15:54.766066Z,600.67,ERROR,HTTP 504 Gateway Timeout,db_01
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_006,sp_scen_000077_00037_002,sub_service_5,POST /sub_service_5/v1/handle,2026-09-01T00:15:55.699083Z,878.11,OK,,sub_svc_5
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_007,sp_scen_000077_00037_006,postgresql,POST /postgresql/v1/handle,2026-09-01T00:15:56.020926Z,234.42,ERROR,ServiceUnavailable503,db_01
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_008,sp_scen_000077_00037_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:15:56.976806Z,1036.38,ERROR,ConnectionRefusedError,auth_01
scen_000077,tr_scen_000077_00037,sp_scen_000077_00037_009,sp_scen_000077_00037_008,postgresql,POST /postgresql/v1/handle,2026-09-01T00:15:57.281945Z,426.11,ERROR,HTTP 504 Gateway Timeout,db_01
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:17:02.294992Z,4340.77,OK,,gw_01
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_002,sp_scen_000077_00034_001,web_service,POST /web_service/v1/handle,2026-09-01T00:17:02.377042Z,3302.49,OK,,web_01
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_003,sp_scen_000077_00034_002,sub_service_2,POST /sub_service_2/v1/handle,2026-09-01T00:17:02.704743Z,1346.76,ERROR,ConnectionRefusedError,sub_svc_2
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_004,sp_scen_000077_00034_003,postgresql,POST /postgresql/v1/handle,2026-09-01T00:17:02.986109Z,784.03,OK,,db_01
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_005,sp_scen_000077_00034_002,sub_service_3,POST /sub_service_3/v1/handle,2026-09-01T00:17:04.051503Z,991.59,ERROR,ConnectionRefusedError,sub_svc_3
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_006,sp_scen_000077_00034_005,postgresql,POST /postgresql/v1/handle,2026-09-01T00:17:04.440619Z,213.36,OK,,db_01
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_007,sp_scen_000077_00034_002,postgresql,POST /postgresql/v1/handle,2026-09-01T00:17:05.043095Z,308.74,ERROR,DeadlineExceededException,db_01
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_008,sp_scen_000077_00034_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:17:05.679532Z,874.18,ERROR,DeadlineExceededException,auth_01
scen_000077,tr_scen_000077_00034,sp_scen_000077_00034_009,sp_scen_000077_00034_008,postgresql,POST /postgresql/v1/handle,2026-09-01T00:17:05.836181Z,560.88,ERROR,ConnectionRefusedError,db_01
scen_000077,tr_scen_000077_00031,sp_scen_000077_00031_001,,api_gateway,POST /api_gateway/v1/handle,2026-09-01T00:17:23.125530Z,3142.14,ERROR,ServiceUnavailable503,gw_01
scen_000077,tr_scen_000077_00031,sp_scen_000077_00031_002,sp_scen_000077_00031_001,auth_service,POST /auth_service/v1/handle,2026-09-01T00:17:23.308323Z,1360.06,ERROR,DeadlineExceededException,auth_01
